Order_id,Date,Time
932,2023-03-19,17:53:15
933,2023-03-19,19:51:14
934,2023-03-19,20:22:11
935,2023-03-19,20:34:41
936,2023-03-19,20:36:57
937,2023-03-20,10:24:46
938,2023-03-20,10:52:12
939,2023-03-20,10:54:40
940,2023-03-20,10:56:12
941,2023-03-20,11:44:08
942,2023-03-20,11:56:21
943,2023-03-20,12:56:25
944,2023-03-20,14:34:18
945,2023-03-20,15:07:38
946,2023-03-20,15:13:10
947,2023-03-20,21:46:14
948,2023-03-20,21:59:14
949,2023-03-21,10:44:31
950,2023-03-21,12:28:10
951,2023-03-21,14:44:47
952,2023-03-21,15:41:28
953,2023-03-21,17:27:51
954,2023-03-21,17:49:17
955,2023-03-21,19:12:06
956,2023-03-21,19:40:23
957,2023-03-21,21:22:48
958,2023-03-21,21:26:50
959,2023-03-21,21:38:19
960,2023-03-21,21:54:47
961,2023-03-22,10:05:09
962,2023-03-22,10:13:59
963,2023-03-22,12:45:32
964,2023-03-22,12:46:09
965,2023-03-22,12:58:46
966,2023-03-22,13:08:28
967,2023-03-22,14:19:18
968,2023-03-22,15:48:28
969,2023-03-22,16:05:42
970,2023-03-22,19:08:47
971,2023-03-22,19:40:21
972,2023-03-22,21:06:48
973,2023-03-23,10:03:35
974,2023-03-23,10:28:36
975,2023-03-23,11:44:11
976,2023-03-23,11:50:02
977,2023-03-23,12:16:32
978,2023-03-23,13:39:11
979,2023-03-23,14:19:27
980,2023-03-23,16:23:42
981,2023-03-23,17:41:25
982,2023-03-23,17:42:55
983,2023-03-23,19:55:26
984,2023-03-23,20:39:06
985,2023-03-24,11:28:22
986,2023-03-24,12:29:17
987,2023-03-24,12:41:01
988,2023-03-24,13:25:43
989,2023-03-24,13:29:18
990,2023-03-24,14:17:10
991,2023-03-24,15:30:25
992,2023-03-24,16:01:59
993,2023-03-24,16:51:02
994,2023-03-24,17:35:57
995,2023-03-24,20:00:22
996,2023-03-24,20:13:29
997,2023-03-25,10:30:34
998,2023-03-25,11:28:02
999,2023-03-25,13:14:52
1000,2023-03-25,13:20:09
1001,2023-03-25,14:04:25
1002,2023-03-25,15:26:52
1003,2023-03-25,16:43:48
1004,2023-03-25,17:20:38
1005,2023-03-25,17:33:22
1006,2023-03-25,20:52:46
1007,2023-03-25,21:13:47
1008,2023-03-25,21:42:10
1009,2023-03-26,10:35:18
1010,2023-03-26,11:54:47
1011,2023-03-26,13:22:15
1012,2023-03-26,14:02:38
1013,2023-03-26,14:20:38
1014,2023-03-26,14:56:33
1015,2023-03-26,15:03:06
1016,2023-03-26,18:55:15
1017,2023-03-26,20:08:45
1018,2023-03-26,20:24:11
1019,2023-03-26,20:58:55
1020,2023-03-26,21:24:24
1021,2023-03-27,10:35:18
1022,2023-03-27,10:43:09
1023,2023-03-27,11:16:09
1024,2023-03-27,11:50:24
1025,2023-03-27,12:29:45
1026,2023-03-27,14:09:19
1027,2023-03-27,14:33:19
1028,2023-03-27,15:27:45
1029,2023-03-27,17:32:28
1030,2023-03-27,17:59:36
1031,2023-03-27,18:42:17
1032,2023-03-27,21:19:50
1033,2023-03-28,11:06:40
1034,2023-03-28,12:13:45
1035,2023-03-28,13:18:13
1036,2023-03-28,13:31:05
1037,2023-03-28,14:02:03
1038,2023-03-28,16:39:59
1039,2023-03-28,18:37:20
1040,2023-03-28,19:12:10
1041,2023-03-28,19:48:25
1042,2023-03-28,20:28:45
1043,2023-03-28,20:50:13
1044,2023-03-28,21:53:05
1045,2023-03-29,11:36:24
1046,2023-03-29,12:57:29
1047,2023-03-29,13:16:49
1048,2023-03-29,14:40:41
1049,2023-03-29,14:50:02
1050,2023-03-29,15:55:41
1051,2023-03-29,16:13:17
1052,2023-03-29,17:42:48
1053,2023-03-29,18:21:44
1054,2023-03-29,19:10:36
1055,2023-03-29,19:17:25
1056,2023-03-29,20:25:37
1057,2023-03-30,10:14:44
1058,2023-03-30,12:43:59
1059,2023-03-30,13:01:05
1060,2023-03-30,14:25:42
1061,2023-03-30,16:01:28
1062,2023-03-30,16:06:23
1063,2023-03-30,16:34:41
1064,2023-03-30,16:34:51
1065,2023-03-30,19:06:58
1066,2023-03-30,19:27:11
1067,2023-03-30,21:28:00
1068,2023-03-30,21:30:09
1069,2023-03-31,10:07:23
1070,2023-03-31,11:40:43
1071,2023-03-31,14:25:33
1072,2023-03-31,14:52:10
1073,2023-03-31,16:03:26
1074,2023-03-31,16:27:01
1075,2023-03-31,17:22:50
1076,2023-03-31,17:26:57
1077,2023-03-31,17:29:04
1078,2023-03-31,17:42:35
1079,2023-03-31,20:06:41
1080,2023-03-31,21:20:44
1081,2023-04-01,10:50:19
1082,2023-04-01,11:17:59
1083,2023-04-01,12:49:37
1084,2023-04-01,13:15:16
1085,2023-04-01,14:45:29
1086,2023-04-01,15:21:16
1087,2023-04-01,15:34:58
1088,2023-04-01,15:39:22
1089,2023-04-01,16:25:36
1090,2023-04-01,16:51:53
1091,2023-04-01,19:24:37
1092,2023-04-01,19:54:19
1093,2023-04-02,10:38:20
1094,2023-04-02,10:43:01
1095,2023-04-02,11:11:34
1096,2023-04-02,11:12:28
1097,2023-04-02,11:15:52
1098,2023-04-02,13:37:51
1099,2023-04-02,13:48:12
1100,2023-04-02,14:39:58
1101,2023-04-02,15:49:46
1102,2023-04-02,16:49:15
1103,2023-04-02,19:18:52
1104,2023-04-02,19:25:47
1105,2023-04-03,10:39:09
1106,2023-04-03,10:54:10
1107,2023-04-03,12:13:46
1108,2023-04-03,12:57:22
1109,2023-04-03,14:11:09
1110,2023-04-03,15:25:21
1111,2023-04-03,15:28:38
1112,2023-04-03,16:09:43
1113,2023-04-03,17:28:54
1114,2023-04-03,17:49:42
1115,2023-04-03,19:37:32
1116,2023-04-03,19:48:21
1117,2023-04-04,10:06:12
1118,2023-04-04,11:42:08
1119,2023-04-04,11:54:40
1120,2023-04-04,12:08:21
1121,2023-04-04,12:35:02
1122,2023-04-04,13:39:16
1123,2023-04-04,14:50:41
1124,2023-04-04,15:28:00
1125,2023-04-04,16:11:53
1126,2023-04-04,17:03:16
1127,2023-04-04,18:25:09
1128,2023-04-04,20:02:19
1129,2023-04-05,11:10:12
1130,2023-04-05,11:16:25
1131,2023-04-05,11:24:39
1132,2023-04-05,11:48:48
1133,2023-04-05,11:51:57
1134,2023-04-05,13:06:14
1135,2023-04-05,14:31:25
1136,2023-04-05,16:23:09
1137,2023-04-05,19:03:29
1138,2023-04-05,20:28:12
1139,2023-04-05,21:24:41
1140,2023-04-05,21:36:13
1141,2023-04-06,10:28:04
1142,2023-04-06,11:13:17
1143,2023-04-06,14:28:09
1144,2023-04-06,14:46:15
1145,2023-04-06,17:06:11
1146,2023-04-06,17:08:14
1147,2023-04-06,17:10:08
1148,2023-04-06,17:46:33
1149,2023-04-06,17:59:29
1150,2023-04-06,18:27:24
1151,2023-04-06,19:44:27
1152,2023-04-06,20:17:29
1153,2023-04-07,11:00:37
1154,2023-04-07,11:56:05
1155,2023-04-07,12:27:21
1156,2023-04-07,13:10:59
1157,2023-04-07,15:31:20
1158,2023-04-07,16:13:21
1159,2023-04-07,16:26:55
1160,2023-04-07,17:22:55
1161,2023-04-07,17:44:07
1162,2023-04-07,21:44:10
1163,2023-04-07,21:48:37
1164,2023-04-07,21:59:40
1165,2023-04-08,10:18:17
1166,2023-04-08,10:23:16
1167,2023-04-08,10:53:12
1168,2023-04-08,11:42:53
1169,2023-04-08,13:18:00
1170,2023-04-08,13:56:07
1171,2023-04-08,16:20:49
1172,2023-04-08,17:55:31
1173,2023-04-08,18:00:50
1174,2023-04-08,18:06:00
1175,2023-04-08,18:43:34
1176,2023-04-08,20:37:42
1177,2023-04-09,11:05:53
1178,2023-04-09,11:51:57
1179,2023-04-09,12:43:23
1180,2023-04-09,13:19:21
1181,2023-04-09,13:40:46
1182,2023-04-09,15:08:41
1183,2023-04-09,16:16:59
1184,2023-04-09,17:01:08
1185,2023-04-09,17:02:32
1186,2023-04-09,17:45:30
1187,2023-04-09,19:21:21
1188,2023-04-09,21:52:08
1189,2023-04-10,10:54:45
1190,2023-04-10,11:15:11
1191,2023-04-10,12:41:43
1192,2023-04-10,13:49:34
1193,2023-04-10,15:04:44
1194,2023-04-10,15:19:12
1195,2023-04-10,15:19:13
1196,2023-04-10,17:57:24
1197,2023-04-10,19:11:50
1198,2023-04-10,20:06:39
1199,2023-04-10,20:45:59
1200,2023-04-10,21:00:56
1201,2023-04-11,11:33:26
1202,2023-04-11,14:45:36
1203,2023-04-11,15:09:24
1204,2023-04-11,15:48:47
1205,2023-04-11,17:01:27
1206,2023-04-11,17:22:41
1207,2023-04-11,17:45:41
1208,2023-04-11,18:29:20
1209,2023-04-11,20:31:26
1210,2023-04-11,20:36:05
1211,2023-04-11,21:23:08
1212,2023-04-11,21:30:34
1213,2023-04-12,10:08:26
1214,2023-04-12,11:00:38
1215,2023-04-12,12:01:50
1216,2023-04-12,13:08:56
1217,2023-04-12,13:22:47
1218,2023-04-12,13:42:59
1219,2023-04-12,15:22:53
1220,2023-04-12,15:59:13
1221,2023-04-12,16:42:09
1222,2023-04-12,16:42:51
1223,2023-04-12,20:16:58
1224,2023-04-12,20:25:39
1225,2023-04-13,11:41:30
1226,2023-04-13,11:57:33
1227,2023-04-13,13:04:31
1228,2023-04-13,13:14:54
1229,2023-04-13,15:12:28
1230,2023-04-13,15:20:16
1231,2023-04-13,15:22:58
1232,2023-04-13,17:14:04
1233,2023-04-13,17:25:37
1234,2023-04-13,20:08:31
1235,2023-04-13,21:00:55
1236,2023-04-13,21:40:17
1237,2023-04-14,12:42:32
1238,2023-04-14,13:34:16
1239,2023-04-14,14:49:46
1240,2023-04-14,15:16:15
1241,2023-04-14,15:22:17
1242,2023-04-14,15:44:18
1243,2023-04-14,16:41:47
1244,2023-04-14,18:39:08
1245,2023-04-14,20:00:26
1246,2023-04-14,21:16:39
1247,2023-04-14,21:17:08
1248,2023-04-14,21:56:40
1249,2023-04-15,10:04:38
1250,2023-04-15,10:15:15
1251,2023-04-15,10:21:54
1252,2023-04-15,10:54:44
1253,2023-04-15,12:36:10
1254,2023-04-15,13:12:38
1255,2023-04-15,14:49:02
1256,2023-04-15,16:19:21
1257,2023-04-15,19:18:29
1258,2023-04-15,20:41:10
1259,2023-04-15,21:12:55
1260,2023-04-15,21:36:11
1261,2023-04-16,10:47:04
1262,2023-04-16,11:01:36
1263,2023-04-16,11:13:55
1264,2023-04-16,11:23:18
1265,2023-04-16,12:16:17
1266,2023-04-16,17:00:16
1267,2023-04-16,17:50:51
1268,2023-04-16,18:19:25
1269,2023-04-16,20:21:28
1270,2023-04-16,20:42:02
1271,2023-04-16,21:26:49
1272,2023-04-16,21:51:55
1273,2023-04-17,10:23:27
1274,2023-04-17,10:28:02
1275,2023-04-17,11:12:48
1276,2023-04-17,11:48:17
1277,2023-04-17,13:23:19
1278,2023-04-17,15:02:51
1279,2023-04-17,15:24:53
1280,2023-04-17,17:40:56
1281,2023-04-17,17:42:17
1282,2023-04-17,17:43:05
1283,2023-04-17,20:41:48
1284,2023-04-17,21:19:22
1285,2023-04-18,10:01:03
1286,2023-04-18,11:29:30
1287,2023-04-18,12:40:14
1288,2023-04-18,16:40:25
1289,2023-04-18,16:54:07
1290,2023-04-18,17:24:33
1291,2023-04-18,19:33:32
1292,2023-04-18,19:42:29
1293,2023-04-18,20:02:23
1294,2023-04-18,20:28:07
1295,2023-04-18,20:50:27
1296,2023-04-18,21:09:41
1297,2023-04-19,11:33:00
1298,2023-04-19,12:04:13
1299,2023-04-19,13:16:40
1300,2023-04-19,16:00:03
1301,2023-04-19,17:02:02
1302,2023-04-19,17:07:04
1303,2023-04-19,17:57:47
1304,2023-04-19,17:58:32
1305,2023-04-19,18:18:40
1306,2023-04-19,20:00:58
1307,2023-04-19,20:08:58
1308,2023-04-19,21:11:14
1309,2023-04-20,10:04:06
1310,2023-04-20,10:25:40
1311,2023-04-20,10:45:21
1312,2023-04-20,13:14:39
1313,2023-04-20,14:57:57
1314,2023-04-20,16:37:11
1315,2023-04-20,16:44:03
1316,2023-04-20,17:46:05
1317,2023-04-20,18:53:31
1318,2023-04-20,19:10:19
1319,2023-04-20,20:05:57
1320,2023-04-20,20:31:11
1321,2023-04-21,10:13:29
1322,2023-04-21,10:23:01
1323,2023-04-21,11:29:36
1324,2023-04-21,14:27:48
1325,2023-04-21,14:37:22
1326,2023-04-21,14:55:11
1327,2023-04-21,16:16:20
1328,2023-04-21,18:49:57
1329,2023-04-21,20:02:06
1330,2023-04-21,20:23:41
1331,2023-04-21,20:57:50
1332,2023-04-21,21:14:16
1333,2023-04-22,10:44:49
1334,2023-04-22,12:15:13
1335,2023-04-22,14:08:26
1336,2023-04-22,16:26:33
1337,2023-04-22,16:28:22
1338,2023-04-22,16:30:03
1339,2023-04-22,16:40:23
1340,2023-04-22,17:46:39
1341,2023-04-22,17:57:54
1342,2023-04-22,18:02:01
1343,2023-04-22,18:51:43
1344,2023-04-22,20:52:55
1345,2023-04-23,12:25:30
1346,2023-04-23,13:37:30
1347,2023-04-23,13:51:59
1348,2023-04-23,15:41:46
1349,2023-04-23,17:08:49
1350,2023-04-23,17:10:52
1351,2023-04-23,18:57:10
1352,2023-04-23,19:06:13
1353,2023-04-23,19:47:11
1354,2023-04-23,19:56:06
1355,2023-04-23,20:18:29
1356,2023-04-23,21:06:01
1357,2023-04-24,12:34:39
1358,2023-04-24,12:46:19
1359,2023-04-24,13:28:13
1360,2023-04-24,14:00:24
1361,2023-04-24,14:19:37
1362,2023-04-24,14:39:48
1363,2023-04-24,16:31:02
1364,2023-04-24,17:07:27
1365,2023-04-24,18:45:39
1366,2023-04-24,18:54:51
1367,2023-04-24,20:28:00
1368,2023-04-24,21:10:45
1369,2023-04-25,10:24:54
1370,2023-04-25,11:19:44
1371,2023-04-25,11:22:01
1372,2023-04-25,14:27:16
1373,2023-04-25,15:21:50
1374,2023-04-25,15:51:07
1375,2023-04-25,17:16:37
1376,2023-04-25,17:43:21
1377,2023-04-25,18:29:50
1378,2023-04-25,18:37:56
1379,2023-04-25,18:38:59
1380,2023-04-25,21:04:22
1381,2023-04-26,11:05:40
1382,2023-04-26,12:54:38
1383,2023-04-26,15:22:25
1384,2023-04-26,15:33:12
1385,2023-04-26,16:43:56
1386,2023-04-26,17:17:09
1387,2023-04-26,18:02:11
1388,2023-04-26,19:39:47
1389,2023-04-26,20:05:26
1390,2023-04-26,20:07:11
1391,2023-04-26,20:56:22
1392,2023-04-26,21:58:10
1393,2023-04-27,10:11:28
1394,2023-04-27,11:50:04
1395,2023-04-27,12:40:34
1396,2023-04-27,13:10:43
1397,2023-04-27,13:44:04
1398,2023-04-27,16:33:14
1399,2023-04-27,16:37:26
1400,2023-04-27,16:56:51
1401,2023-04-27,17:54:02
1402,2023-04-27,20:13:27
1403,2023-04-27,20:29:40
1404,2023-04-27,21:57:40
1405,2023-04-28,10:47:16
1406,2023-04-28,11:58:49
1407,2023-04-28,13:28:09
1408,2023-04-28,13:45:11
1409,2023-04-28,15:06:07
1410,2023-04-28,17:53:35
1411,2023-04-28,18:10:39
1412,2023-04-28,18:33:59
1413,2023-04-28,19:12:33
1414,2023-04-28,19:49:49
1415,2023-04-28,20:21:33
1416,2023-04-28,21:09:04
1417,2023-04-29,10:04:02
1418,2023-04-29,10:32:11
1419,2023-04-29,13:14:05
1420,2023-04-29,14:18:44
1421,2023-04-29,14:48:37
1422,2023-04-29,16:13:02
1423,2023-04-29,17:39:12
1424,2023-04-29,18:13:34
1425,2023-04-29,18:55:19
1426,2023-04-29,19:53:00
1427,2023-04-29,20:05:21
1428,2023-04-29,20:09:53
1429,2023-04-30,10:15:15
1430,2023-04-30,10:24:35
1431,2023-04-30,10:45:38
1432,2023-04-30,11:21:41
1433,2023-04-30,11:33:39
1434,2023-04-30,14:13:26
1435,2023-04-30,15:49:45
1436,2023-04-30,17:12:16
1437,2023-04-30,17:21:18
1438,2023-04-30,17:41:44
1439,2023-04-30,20:47:33
1440,2023-04-30,21:58:47
1441,2023-05-01,10:02:53
1442,2023-05-01,10:34:20
1443,2023-05-01,12:43:14
1444,2023-05-01,14:32:35
1445,2023-05-01,15:02:30
1446,2023-05-01,17:02:15
1447,2023-05-01,18:12:52
1448,2023-05-01,19:09:08
1449,2023-05-01,19:39:56
1450,2023-05-01,19:42:59
1451,2023-05-01,21:16:48
1452,2023-05-01,21:39:30
1453,2023-05-02,12:18:27
1454,2023-05-02,14:46:04
1455,2023-05-02,15:28:41
1456,2023-05-02,15:42:31
1457,2023-05-02,16:44:15
1458,2023-05-02,18:15:30
1459,2023-05-02,18:23:44
1460,2023-05-02,18:41:19
1461,2023-05-02,19:42:04
1462,2023-05-02,21:12:34
1463,2023-05-02,21:23:02
1464,2023-05-02,21:41:19
1465,2023-05-03,10:13:33
1466,2023-05-03,14:29:39
1467,2023-05-03,15:00:40
1468,2023-05-03,15:15:50
1469,2023-05-03,15:23:49
1470,2023-05-03,15:44:35
1471,2023-05-03,16:05:54
1472,2023-05-03,18:01:00
1473,2023-05-03,19:20:26
1474,2023-05-03,19:27:02
1475,2023-05-03,20:01:53
1476,2023-05-03,20:44:08
1477,2023-05-04,10:43:47
1478,2023-05-04,10:56:22
1479,2023-05-04,11:35:00
1480,2023-05-04,11:50:55
1481,2023-05-04,12:07:27
1482,2023-05-04,15:09:30
1483,2023-05-04,15:42:00
1484,2023-05-04,17:08:53
1485,2023-05-04,18:47:17
1486,2023-05-04,19:16:51
1487,2023-05-04,19:57:54
1488,2023-05-04,20:33:32
1489,2023-05-05,11:05:41
1490,2023-05-05,12:44:36
1491,2023-05-05,15:04:48
1492,2023-05-05,16:12:25
1493,2023-05-05,18:28:28
1494,2023-05-05,18:33:37
1495,2023-05-05,19:16:13
1496,2023-05-05,19:16:18
1497,2023-05-05,20:07:56
1498,2023-05-05,20:22:17
1499,2023-05-05,20:40:22
1500,2023-05-05,21:09:47
1501,2023-05-06,11:11:50
1502,2023-05-06,12:08:26
1503,2023-05-06,14:31:04
1504,2023-05-06,15:57:57
1505,2023-05-06,16:32:54
1506,2023-05-06,18:40:06
1507,2023-05-06,19:06:00
1508,2023-05-06,19:07:36
1509,2023-05-06,19:46:22
1510,2023-05-06,20:01:22
1511,2023-05-06,20:30:49
1512,2023-05-06,21:12:10
1513,2023-05-07,10:06:25
1514,2023-05-07,10:12:01
1515,2023-05-07,10:56:43
1516,2023-05-07,11:17:32
1517,2023-05-07,12:47:52
1518,2023-05-07,13:46:30
1519,2023-05-07,14:07:48
1520,2023-05-07,15:00:39
1521,2023-05-07,15:21:48
1522,2023-05-07,18:42:50
1523,2023-05-07,20:13:21
1524,2023-05-07,20:21:52
1525,2023-05-08,10:11:26
1526,2023-05-08,11:29:58
1527,2023-05-08,14:30:41
1528,2023-05-08,16:21:56
1529,2023-05-08,16:47:09
1530,2023-05-08,18:04:55
1531,2023-05-08,19:11:31
1532,2023-05-08,19:27:21
1533,2023-05-08,19:45:09
1534,2023-05-08,20:21:53
1535,2023-05-08,21:13:00
1536,2023-05-08,21:56:36
1537,2023-05-09,10:59:54
1538,2023-05-09,11:38:48
1539,2023-05-09,12:29:34
1540,2023-05-09,12:57:10
1541,2023-05-09,14:14:19
1542,2023-05-09,15:12:34
1543,2023-05-09,15:34:04
1544,2023-05-09,16:44:04
1545,2023-05-09,18:12:40
1546,2023-05-09,18:12:41
1547,2023-05-09,20:08:26
1548,2023-05-09,20:30:59
1549,2023-05-10,11:08:13
1550,2023-05-10,12:19:45
1551,2023-05-10,12:34:56
1552,2023-05-10,13:36:14
1553,2023-05-10,14:32:57
1554,2023-05-10,14:47:49
1555,2023-05-10,15:58:27
1556,2023-05-10,17:35:24
1557,2023-05-10,18:09:36
1558,2023-05-10,19:11:36
1559,2023-05-10,19:14:40
1560,2023-05-10,20:10:40
1561,2023-05-11,10:19:49
1562,2023-05-11,12:36:42
1563,2023-05-11,14:27:59
1564,2023-05-11,14:46:38
1565,2023-05-11,14:59:15
1566,2023-05-11,15:28:21
1567,2023-05-11,16:49:17
1568,2023-05-11,16:51:51
1569,2023-05-11,18:53:36
1570,2023-05-11,19:40:56
1571,2023-05-11,19:58:54
1572,2023-05-11,21:28:49
1573,2023-05-12,10:05:54
1574,2023-05-12,12:36:20
1575,2023-05-12,13:02:13
1576,2023-05-12,14:19:36
1577,2023-05-12,15:29:09
1578,2023-05-12,16:35:35
1579,2023-05-12,18:09:31
1580,2023-05-12,19:19:47
1581,2023-05-12,19:59:29
1582,2023-05-12,21:02:23
1583,2023-05-12,21:14:06
1584,2023-05-12,21:36:38
1585,2023-05-13,10:04:42
1586,2023-05-13,11:39:05
1587,2023-05-13,11:41:32
1588,2023-05-13,12:11:20
1589,2023-05-13,12:47:25
1590,2023-05-13,13:34:32
1591,2023-05-13,14:07:39
1592,2023-05-13,14:15:25
1593,2023-05-13,16:24:19
1594,2023-05-13,18:55:37
1595,2023-05-13,19:30:18
1596,2023-05-13,21:43:36
1597,2023-05-14,11:08:59
1598,2023-05-14,11:24:28
1599,2023-05-14,11:30:56
1600,2023-05-14,11:57:48
1601,2023-05-14,13:46:50
1602,2023-05-14,14:17:10
1603,2023-05-14,17:35:21
1604,2023-05-14,18:28:48
1605,2023-05-14,18:57:25
1606,2023-05-14,19:38:52
1607,2023-05-14,20:48:22
1608,2023-05-14,21:09:01
1609,2023-05-15,10:52:47
1610,2023-05-15,11:56:32
1611,2023-05-15,12:25:27
1612,2023-05-15,13:21:52
1613,2023-05-15,13:34:31
1614,2023-05-15,15:07:36
1615,2023-05-15,15:41:06
1616,2023-05-15,16:56:27
1617,2023-05-15,17:31:15
1618,2023-05-15,19:31:30
1619,2023-05-15,19:42:39
1620,2023-05-15,20:07:25
1621,2023-05-16,11:22:17
1622,2023-05-16,12:23:53
1623,2023-05-16,13:56:49
1624,2023-05-16,14:20:02
1625,2023-05-16,15:22:44
1626,2023-05-16,15:57:30
1627,2023-05-16,17:55:06
1628,2023-05-16,17:57:53
1629,2023-05-16,18:51:39
1630,2023-05-16,19:02:54
1631,2023-05-16,20:17:32
1632,2023-05-16,21:21:58
1633,2023-05-17,10:36:54
1634,2023-05-17,10:53:19
1635,2023-05-17,11:00:13
1636,2023-05-17,12:23:46
1637,2023-05-17,12:55:08
1638,2023-05-17,14:41:13
1639,2023-05-17,16:44:40
1640,2023-05-17,18:09:09
1641,2023-05-17,20:01:18
1642,2023-05-17,20:14:38
1643,2023-05-17,21:10:50
1644,2023-05-17,21:49:48
1645,2023-05-18,11:01:48
1646,2023-05-18,13:18:55
1647,2023-05-18,14:13:21
1648,2023-05-18,14:48:45
1649,2023-05-18,15:43:09
1650,2023-05-18,15:47:07
1651,2023-05-18,15:53:40
1652,2023-05-18,15:59:12
1653,2023-05-18,16:25:54
1654,2023-05-18,19:08:41
1655,2023-05-18,20:28:49
1656,2023-05-18,21:05:40
1657,2023-05-19,10:45:17
1658,2023-05-19,11:21:20
1659,2023-05-19,13:10:13
1660,2023-05-19,14:03:06
1661,2023-05-19,15:47:58
1662,2023-05-19,16:38:02
1663,2023-05-19,17:06:55
1664,2023-05-19,18:45:37
1665,2023-05-19,19:19:01
1666,2023-05-19,20:37:18
1667,2023-05-19,20:57:39
1668,2023-05-19,21:44:13
1669,2023-05-20,10:38:10
1670,2023-05-20,12:28:36
1671,2023-05-20,12:37:45
1672,2023-05-20,13:22:53
1673,2023-05-20,13:33:17
1674,2023-05-20,16:41:45
1675,2023-05-20,17:15:30
1676,2023-05-20,18:13:28
1677,2023-05-20,18:14:18
1678,2023-05-20,18:30:02
1679,2023-05-20,18:44:08
1680,2023-05-20,20:12:02
1681,2023-05-21,10:31:13
1682,2023-05-21,10:51:41
1683,2023-05-21,12:59:00
1684,2023-05-21,14:39:08
1685,2023-05-21,18:24:15
1686,2023-05-21,18:26:31
1687,2023-05-21,20:03:26
1688,2023-05-21,20:06:39
1689,2023-05-21,20:33:36
1690,2023-05-21,20:41:01
1691,2023-05-21,21:16:28
1692,2023-05-21,21:53:34
1693,2023-05-22,10:12:36
1694,2023-05-22,15:28:56
1695,2023-05-22,15:31:54
1696,2023-05-22,15:39:49
1697,2023-05-22,15:49:41
1698,2023-05-22,15:52:33
1699,2023-05-22,16:03:00
1700,2023-05-22,17:35:31
1701,2023-05-22,18:37:00
1702,2023-05-22,19:58:29
1703,2023-05-22,20:13:16
1704,2023-05-22,20:59:18
1705,2023-05-23,11:36:06
1706,2023-05-23,12:08:59
1707,2023-05-23,12:20:09
1708,2023-05-23,12:39:26
1709,2023-05-23,14:58:37
1710,2023-05-23,15:49:22
1711,2023-05-23,16:18:17
1712,2023-05-23,16:36:59
1713,2023-05-23,20:32:41
1714,2023-05-23,20:40:56
1715,2023-05-23,21:05:49
1716,2023-05-23,21:13:29
1717,2023-05-24,10:19:49
1718,2023-05-24,12:00:56
1719,2023-05-24,13:17:40
1720,2023-05-24,13:19:21
1721,2023-05-24,13:58:10
1722,2023-05-24,14:15:51
1723,2023-05-24,16:47:59
1724,2023-05-24,17:29:11
1725,2023-05-24,17:58:11
1726,2023-05-24,19:23:03
1727,2023-05-24,19:41:29
1728,2023-05-24,21:27:03
1729,2023-05-25,10:47:38
1730,2023-05-25,11:57:56
1731,2023-05-25,13:56:10
1732,2023-05-25,14:15:06
1733,2023-05-25,14:40:57
1734,2023-05-25,15:06:35
1735,2023-05-25,16:24:29
1736,2023-05-25,17:31:40
1737,2023-05-25,18:03:49
1738,2023-05-25,18:45:20
1739,2023-05-25,19:20:16
1740,2023-05-25,21:40:39
1741,2023-05-26,10:30:34
1742,2023-05-26,13:17:41
1743,2023-05-26,15:26:19
1744,2023-05-26,15:44:29
1745,2023-05-26,15:54:42
1746,2023-05-26,16:03:09
1747,2023-05-26,16:35:25
1748,2023-05-26,18:18:23
1749,2023-05-26,19:33:01
1750,2023-05-26,20:14:21
1751,2023-05-26,21:26:55
1752,2023-05-26,21:42:28
1753,2023-05-27,10:57:15
1754,2023-05-27,12:02:00
1755,2023-05-27,13:40:03
1756,2023-05-27,14:14:27
1757,2023-05-27,15:08:08
1758,2023-05-27,15:17:07
1759,2023-05-27,16:45:16
1760,2023-05-27,17:20:04
1761,2023-05-27,17:34:17
1762,2023-05-27,19:02:30
1763,2023-05-27,19:47:34
1764,2023-05-27,20:12:32
1765,2023-05-28,11:09:32
1766,2023-05-28,14:12:21
1767,2023-05-28,14:22:07
1768,2023-05-28,15:35:03
1769,2023-05-28,18:03:51
1770,2023-05-28,18:08:58
1771,2023-05-28,18:43:01
1772,2023-05-28,19:04:07
1773,2023-05-28,19:32:12
1774,2023-05-28,19:50:33
1775,2023-05-28,20:18:23
1776,2023-05-28,20:37:22
1777,2023-05-29,10:28:25
1778,2023-05-29,10:32:55
1779,2023-05-29,12:19:27
1780,2023-05-29,15:17:09
1781,2023-05-29,15:40:58
1782,2023-05-29,16:20:52
1783,2023-05-29,16:33:31
1784,2023-05-29,17:18:50
1785,2023-05-29,17:45:10
1786,2023-05-29,19:35:36
1787,2023-05-29,19:59:20
1788,2023-05-29,21:28:01
1789,2023-05-30,11:47:29
1790,2023-05-30,12:01:43
1791,2023-05-30,13:02:58
1792,2023-05-30,13:06:17
1793,2023-05-30,13:27:26
1794,2023-05-30,14:43:11
1795,2023-05-30,15:20:15
1796,2023-05-30,16:14:11
1797,2023-05-30,16:45:47
1798,2023-05-30,18:24:19
1799,2023-05-30,19:33:05
1800,2023-05-30,19:58:52
1801,2023-05-31,10:59:46
1802,2023-05-31,12:41:06
1803,2023-05-31,13:09:20
1804,2023-05-31,13:37:01
1805,2023-05-31,16:08:19
1806,2023-05-31,16:19:20
1807,2023-05-31,16:43:01
1808,2023-05-31,17:39:18
1809,2023-05-31,18:04:10
